label,geometry,DEM,LULC,NDVI,RAIN,SLOPE,SOIL,SPI,TOTAL_CURVATURE,TWI
0,POINT (548815.7250956227 712112.6863019029),6.0,7.0,-0.016094087,440.292330995459,1.5477233,10.0,1.4886203e-07,4.162731e-06,-4.31834
0,POINT (531508.4421099444 720646.967222427),0.0,0.0,,,1.911995e-07,0.0,2.2114937e-13,1.7860928e-37,13.944442
0,POINT (572807.2001309422 719990.4840746943),0.0,0.0,,,3.812857e-06,0.0,2.9990862e-12,2.3861805e-16,15.386809
0,POINT (567823.89623679 717185.5106252914),6.0,7.0,0.05275019,566.2173215223089,1.8691629,5.0,2.9039163e-07,7.940111e-07,-4.201341
0,POINT (569823.1858230666 721870.413088656),0.0,0.0,,,1.9244823e-07,0.0,4.7945914e-12,7.285166e-33,14.831244
0,POINT (534641.6571332138 720736.4876516633),0.0,0.0,,,2.14474e-07,0.0,1.2004216e-13,6.9215934e-20,13.082292
0,POINT (555201.5157144764 712679.6490203992),3.0,7.0,0.02233343,442.80890737610787,1.4512808,10.0,1.19139635e-07,5.826239e-06,-4.4358296
0,POINT (535089.2592793951 719900.9636454581),0.0,0.0,,,1.885389e-07,0.0,5.643486e-13,5.882784e-22,14.912278
0,POINT (558991.2138854783 715037.0203236209),0.0,0.0,,444.2405641327265,3.4622022e-07,0.0,1.6250179e-12,1.14497e-19,14.048755
0,POINT (555947.5192914453 707278.5831231445),0.0,0.0,,,3.6092974e-06,0.0,6.2120365e-12,1.8001503e-17,8.7315
0,POINT (567465.814519845 708293.1479878222),0.0,0.0,,,2.0685037e-07,0.0,6.6643446e-13,3.104218e-21,14.754332
0,POINT (562452.670482614 714171.656174337),5.0,7.0,0.062086713,444.2405641327265,1.4360273,2.0,8.323082e-06,6.3353727e-06,-2.1148548
0,POINT (573881.4452817773 708054.4268431921),0.0,0.0,,,2.8549077e-06,0.0,2.343672e-13,1.2824528e-17,8.627642
0,POINT (524227.4471987281 713992.6153158644),9.0,7.0,0.029407645,530.6180250214139,1.4402484,2.0,1.6734504e-07,3.638595e-06,-4.2629747
0,POINT (521273.27303393127 708531.8691324522),5.0,1.0,0.16069598,476.23197766739804,3.072208,0.0,5.54064e-07,6.9685816e-06,-4.551907
0,POINT (533567.4119823786 714410.377318967),-1.0,7.0,0.03667072,447.75215289417343,0.14567167,2.0,1.4054162e-07,5.642859e-07,11.583579
0,POINT (534581.9768470563 720736.4876516633),0.0,0.0,,,1.917698e-06,0.0,1.5742908e-13,5.160759e-18,9.015403
0,POINT (545115.547353857 721243.7700840022),0.0,0.0,,,1.9244605e-07,0.0,1.2047401e-11,7.271946e-33,17.929409
0,POINT (570270.7879692479 707815.7056985621),0.0,0.0,,,1.911995e-07,0.0,7.549939e-13,1.2696662e-37,15.172491
0,POINT (557797.6081623281 719125.1199254105),0.0,0.0,,,2.795103e-07,0.0,1.345204e-13,4.9463607e-20,11.414764
0,POINT (548577.0039509926 721780.8926594197),0.0,0.0,,,1.9244791e-07,0.0,1.407083e-11,7.282996e-33,18.084644
0,POINT (536879.6678641204 717603.272628394),5.0,7.0,-0.013304246,433.4480705116316,0.7247097,2.0,1.7266788e-07,2.6218506e-06,-3.2295794
0,POINT (531060.8399637631 710948.9207218314),2.0,7.0,0.030643614,530.6180250214139,2.4075372,6.0,4.1180314e-07,4.5407564e-06,-4.425285
0,POINT (558543.6117392969 714499.8977482034),0.0,0.0,,444.2405641327265,7.912556e-07,0.0,5.750083e-12,8.3916165e-19,13.680175
0,POINT (526823.5396465798 717633.1127714727),0.0,0.0,,,1.911995e-07,0.0,2.8743726e-13,4.62288e-40,14.206138
0,POINT (542191.213332139 720080.0045039307),0.0,0.0,,,3.4538058e-07,0.0,2.4029632e-12,1.1160896e-19,14.707297
0,POINT (544846.9860661482 721005.0489393721),0.0,0.0,,,3.0512642e-06,0.0,4.2212365e-13,1.3377148e-17,8.994096
0,POINT (555350.7164298701 718229.9156330478),0.0,0.0,,,3.5866262e-06,0.0,2.850938e-12,1.7912606e-17,8.559807
0,POINT (562482.5106256928 708084.2669862709),0.0,0.0,,,2.0026914e-07,0.0,1.5498587e-12,5.0498674e-21,15.72054
0,POINT (515424.6049904952 721124.4095116871),0.0,0.0,,,5.6883023e-06,0.0,1.3400747e-10,4.523143e-17,13.569932
0,POINT (559856.5780347623 721392.9707993959),0.0,0.0,,,1.9244658e-07,0.0,2.3258977e-13,7.2749854e-33,13.410815
1,POINT (559826.7378916835 711456.2031541703),-3.0,7.0,-0.01214753,444.2405641327265,1.7242552e-07,6.0,1.2224831e-13,5.442566e-21,13.311548
0,POINT (557439.526445383 719065.439639253),0.0,0.0,,,1.911995e-07,0.0,2.832598e-13,1.5275928e-37,14.191742
0,POINT (573105.6015617297 711575.5637264852),0.0,0.0,,,2.7125603e-07,0.0,5.898246e-12,5.0874965e-20,11.504033
0,POINT (548935.0856679376 716081.4253313774),0.0,0.0,,,2.4810663e-07,0.0,2.1846175e-12,3.61704e-20,15.367014
0,POINT (565615.7256489621 712769.1694496355),3.0,2.0,0.11478154,444.2405641327265,0.44759572,3.0,1.3537215e-07,6.294819e-07,3.7857788
0,POINT (523690.3246233105 709934.3558571537),4.0,2.0,0.20361462,530.6180250214139,0.93787736,10.0,7.6992926e-08,2.023036e-06,-4.0191393
0,POINT (518707.0207291583 714738.6188928334),6.0,7.0,0.068646334,476.23197766739804,1.7924614,2.0,1.5775655e-07,1.7392982e-06,-4.615918
0,POINT (558633.1321685333 715245.9013251723),0.0,0.0,,,1.911995e-07,0.0,2.22548e-13,3.844195e-39,13.946964
0,POINT (527032.420648131 721780.8926594197),0.0,0.0,,,1.9244791e-07,0.0,2.647039e-12,7.283014e-33,16.413975
0,POINT (543862.2613445492 713276.4518819744),10.0,7.0,-0.024792483,433.4480705116316,2.7678025,9.0,3.7435444e-07,1.124247e-05,-4.787921
0,POINT (547293.8777986062 712381.2475896117),5.0,7.0,-0.015036368,440.292330995459,3.6806715,5.0,1.0112127e-06,1.111043e-05,-4.0681267
0,POINT (571315.1929770043 715484.6224698023),11.0,7.0,0.024122799,566.2173215223089,0.8484755,4.0,6.965369e-08,7.584967e-06,-3.7339973
1,POINT (524854.090203382 709755.3149986812),2.0,2.0,0.2294084,530.6180250214139,1.1606634,9.0,5.307761e-07,1.3187494e-06,-1.117259
0,POINT (528882.5095190139 716349.9866190862),0.0,0.0,,,2.9912675e-07,0.0,9.769958e-13,7.9718775e-20,14.603234
0,POINT (528017.1453697301 712023.1658726666),2.0,7.0,0.028165068,530.6180250214139,0.70180315,6.0,6.6358615e-07,8.6112544e-07,-1.71882
0,POINT (562154.2690518264 714649.0984635971),7.0,7.0,-0.008224316,444.2405641327265,0.93992496,2.0,8.377123e-08,4.5826164e-06,-3.8299043
0,POINT (562601.8711980077 721900.2532317347),0.0,0.0,,,8.54721e-08,0.0,7.0657485e-15,3.0344265e-20,12.271138
0,POINT (523332.2429063654 721900.2532317347),0.0,0.0,,,1.9244833e-07,0.0,6.553004e-13,7.285447e-33,15.017706
1,POINT (537088.5488656717 713604.6934558407),2.0,7.0,-0.025116965,433.4480705116316,2.0334249,6.0,2.7523723e-07,3.887193e-06,-4.4393487
0,POINT (540132.2434597048 720229.2052193244),8.0,7.0,-5.994252e-05,303.01294735578887,0.84414876,3.0,5.1977945e-06,3.3941076e-06,0.14817248
0,POINT (526704.1790742648 706711.6204046481),0.0,0.0,,,1.9239604e-07,0.0,3.8720828e-12,6.9757244e-33,16.787321
0,POINT (535059.4191363164 714589.4181774396),8.0,7.0,0.00050581264,433.4480705116316,3.1017578,2.0,3.9346511e-07,4.192543e-06,-4.934894
0,POINT (516230.2888536216 708502.0289893735),6.0,2.0,0.1821658,476.23197766739804,0.8931526,9.0,1.3699442e-07,1.3281019e-06,-3.4401891
0,POINT (555977.359434524 710441.6382894926),5.0,7.0,-0.0018618709,444.2405641327265,1.6718296,2.0,1.3724508e-07,4.6080136e-06,-4.6810064
0,POINT (530434.1969591093 720646.967222427),0.0,0.0,,,1.5893971e-05,0.0,9.303548e-12,3.4727422e-16,7.631777
0,POINT (539595.1208842872 719990.4840746943),6.0,6.0,,,5.6833043,3.0,6.825174e-07,1.1969856e-05,-5.6713986
0,POINT (545205.0677830932 707069.7021215932),0.0,0.0,,,1.0488897e-05,0.0,2.6962848e-12,8.5952715e-17,8.468124
0,POINT (550874.6949680569 721631.6919440259),0.0,0.0,,,1.924474e-07,0.0,1.52259e-11,7.2800165e-33,18.163544
1,POINT (537983.7531580344 711873.9651572729),-3.0,7.0,0.022640409,433.4480705116316,2.8833547,4.0,2.2879294e-06,1.6995858e-05,-0.39436206
0,POINT (554694.2332821375 713903.0948866282),0.0,0.0,,,6.8341296e-06,0.0,1.2764385e-08,6.42181e-17,17.716805
1,POINT (542907.376766029 707785.8655554833),-1.0,2.0,0.16381326,505.89815472568256,1.6658221e-07,2.0,3.1918493e-12,9.76442e-21,16.706608
0,POINT (557260.4855869105 719721.9227869855),0.0,0.0,,,0.00015894447,0.0,1.6227023e-11,6.809737e-15,4.7240677
0,POINT (527330.8220789187 710829.5601495163),4.0,2.0,0.03991938,530.6180250214139,3.264335,11.0,7.7565454e-07,3.3422718e-06,-4.393026
0,POINT (536073.984000994 720050.1643608519),0.0,0.0,,,1.2376796e-06,0.0,5.8221505e-10,1.2207625e-17,15.235281
0,POINT (562333.3099102989 720826.0080808995),0.0,0.0,,,2.8086558e-07,0.0,2.238679e-13,9.141695e-21,11.608168
0,POINT (531478.6019668657 715842.7041867473),5.0,7.0,0.0074178334,530.6180250214139,1.5393673,2.0,3.2761665e-07,2.6632088e-06,-3.7494125
0,POINT (563288.1944888191 719154.9600684892),0.0,0.0,,350.62545152506226,1.5249074e-07,0.0,1.0215699e-13,6.173706e-21,13.616642
0,POINT (522377.3583278452 709665.794569445),12.0,2.0,0.23167875,530.6180250214139,2.5331063,9.0,2.079497e-07,1.0104799e-05,-4.9685645
0,POINT (546309.1530770072 714947.4998943846),0.0,0.0,,,2.054292e-07,0.0,2.6580065e-14,2.2381137e-20,11.613045
0,POINT (552784.4641250971 721601.8518009472),0.0,0.0,,,1.924473e-07,0.0,1.649878e-11,7.2793274e-33,18.240032
0,POINT (563765.6367780792 720378.4059347182),0.0,0.0,,,2.3462272e-07,0.0,1.7083527e-13,1.5450653e-20,12.932387
0,POINT (559767.057605526 707964.9064139558),0.0,0.0,,,1.911995e-07,0.0,8.0223e-13,4.656597e-39,15.233178
0,POINT (557797.6081623281 706771.3006908057),0.0,0.0,,,1.0802605e-05,0.0,8.8942753e-13,3.1151339e-16,7.977437
0,POINT (529330.1116651953 710202.9171448625),7.0,7.0,0.061961718,530.6180250214139,2.7658484,0.0,2.9068156e-07,3.6704284e-06,-4.764111
0,POINT (564034.198065788 712918.3701650293),2.0,7.0,0.07552258,444.2405641327265,1.1711792,3.0,1.9382787e-07,8.779012e-07,-3.6045308
0,POINT (524704.8894879882 714857.9794651484),7.0,7.0,0.06557613,530.6180250214139,1.8643124e-07,4.0,5.466223e-13,1.8039263e-20,14.339405
0,POINT (568361.0188122076 712202.2067311391),10.0,2.0,0.16625528,566.2173215223089,4.501693,8.0,1.9101903e-06,1.5505299e-06,-4.145502
0,POINT (571583.7542647131 717185.5106252914),2.0,8.0,0.037387874,,1.6707319,9.0,2.1080973e-07,1.427525e-06,-4.418524
0,POINT (567853.7363798687 712888.5300219505),3.0,7.0,0.015948297,566.2173215223089,2.7085932e-07,3.0,5.871585e-14,1.06102044e-19,12.024496
0,POINT (519423.18416304846 721631.6919440259),0.0,0.0,,,1.911995e-07,0.0,2.201739e-13,1.0007325e-37,13.940154
0,POINT (524108.08662641305 708800.430420161),5.0,2.0,0.19850102,530.6180250214139,0.76414716,0.0,9.874834e-08,3.284571e-06,2.329931
0,POINT (538132.9538734282 712918.3701650293),4.0,7.0,-0.028709194,433.4480705116316,0.8780395,7.0,1.6538586e-07,9.565686e-07,-3.3101037
0,POINT (551173.0963988444 718050.8747745752),0.0,0.0,,,3.4537663e-07,0.0,2.074496e-12,1.1160896e-19,14.128795
0,POINT (572777.3599878633 719214.6403546467),0.0,0.0,,,1.911995e-07,0.0,3.468257e-13,9.2026e-40,14.394395
0,POINT (545354.2684984871 707845.5458416408),0.0,0.0,,,1.898167e-07,0.0,7.941035e-14,2.1029295e-22,12.9352
0,POINT (534343.2557024262 714231.3364604946),7.0,7.0,-0.023233104,433.4480705116316,1.0294311,3.0,1.2097559e-07,2.1610674e-06,-3.8518753
0,POINT (559886.418177841 718289.5959192053),0.0,0.0,,,5.568028e-07,0.0,5.498566e-13,3.7182418e-20,12.339223
0,POINT (539804.0018858385 721631.6919440259),0.0,0.0,,,1.924474e-07,0.0,9.355821e-12,7.2800305e-33,17.676544
0,POINT (551292.4569711594 709397.2332817361),0.0,0.0,,,2.0217644e-07,0.0,4.329019e-14,9.378889e-21,12.19923
0,POINT (550725.494252663 711515.8834403277),0.0,7.0,-0.0009504856,440.292330995459,0.24108756,3.0,2.2364434e-06,2.3255957e-07,7.179044
0,POINT (558066.169450037 719721.9227869855),0.0,0.0,,,7.983704e-07,0.0,5.7713887e-13,2.537105e-19,11.777678
0,POINT (536342.5452887028 717454.0719130002),5.0,7.0,-0.019875964,433.4480705116316,0.417149,2.0,7.2416356e-08,1.4765868e-06,-2.4170973
0,POINT (537536.151011853 716260.4661898499),5.0,7.0,-0.03865951,433.4480705116316,1.8581537,2.0,1.5254095e-07,2.9095872e-06,-4.6964126
0,POINT (519572.3848784422 716349.9866190862),6.0,7.0,0.01444073,476.23197766739804,1.0913159,2.0,1.4559528e-06,3.3624362e-06,-0.86575955
0,POINT (522556.39918631775 715186.2210390148),10.0,8.0,0.08889189,530.6180250214139,1.9029284,2.0,3.177546e-07,3.877215e-06,-4.3125424
0,POINT (546249.4727908497 717454.0719130002),0.0,0.0,,,1.924329e-07,0.0,4.1543255e-13,7.194073e-33,14.5607815
0,POINT (559617.8568901322 721154.2496547658),0.0,0.0,,,2.2818898e-07,0.0,2.0053039e-13,1.7662369e-20,12.505663
0,POINT (541862.9717582726 718349.2762053629),0.0,0.0,,,1.911995e-07,0.0,1.4060385e-12,2.045923e-37,15.298207
0,POINT (532373.8062592284 711426.3630110915),4.0,3.0,0.20100415,530.6180250214139,1.6575162,8.0,1.3607007e-07,1.6381795e-05,-4.645254
0,POINT (550427.0928218755 711694.9242988003),5.0,7.0,0.0006730544,440.292330995459,1.5454781,2.0,1.9440952e-07,5.8704554e-06,-4.2006617
0,POINT (548457.6433786775 708173.7874155071),0.0,0.0,,,1.1324744e-06,0.0,5.0391527e-12,1.7871564e-18,11.132743
0,POINT (548069.7215186538 718080.714917654),0.0,0.0,,,2.3088651e-07,0.0,3.4081089e-12,2.805988e-20,16.192638
0,POINT (551889.2598327345 719184.800211568),0.0,0.0,,,2.1404536e-07,0.0,3.141776e-13,1.27256785e-20,11.859325
0,POINT (517006.13257366925 718289.5959192053),8.0,7.0,0.06054854,336.6228698871983,2.0015926,2.0,1.8886612e-07,5.088163e-06,-4.748631
0,POINT (529777.7138113766 711098.1214372251),6.0,7.0,0.07982233,530.6180250214139,2.9144077,8.0,2.3925182e-07,1.4628132e-05,-5.110911
0,POINT (529389.7919513528 716320.1464760074),0.0,0.0,,,1.0014751e-06,0.0,2.5289796e-13,1.16312645e-17,11.899596
0,POINT (539266.879310421 718408.9564915203),2.0,7.0,-0.01737637,313.3688550543623,0.78522885,3.0,1.3217045e-05,1.6259804e-06,4.3979363
0,POINT (561318.7450456213 712202.2067311391),3.0,7.0,-0.0024913275,444.2405641327265,2.0893142,3.0,2.266269e-06,4.868904e-06,-2.5686412
0,POINT (552157.8211204433 719960.6439316156),0.0,0.0,,,2.1404605e-07,0.0,1.0497895e-12,1.272639e-20,14.874624
0,POINT (529986.5948129279 711426.3630110915),2.0,7.0,0.04385514,530.6180250214139,1.8589612,8.0,2.722335e-07,2.039884e-06,-4.01058
0,POINT (535954.6234286791 716767.7486221888),4.0,7.0,-0.033402044,433.4480705116316,2.8804104,3.0,2.4408587e-07,4.5772567e-06,-5.1691494
0,POINT (516677.8909998029 721184.0897978446),0.0,0.0,,,1.911995e-07,0.0,4.5605875e-13,3.56182e-39,14.668392
0,POINT (550874.6949680569 706323.6985446243),0.0,0.0,,,4.394023e-07,0.0,1.48024535e-08,1.26889514e-17,16.160902
0,POINT (543832.4212014705 720706.6475085845),0.0,0.0,,,1.9244418e-07,0.0,1.8569135e-12,7.2608515e-33,16.059484
0,POINT (516319.80928285787 707785.8655554833),15.0,6.0,0.18174209,,0.69103634,0.0,5.672907e-08,3.6540487e-06,-3.591553
0,POINT (561318.7450456213 712978.0504511868),4.0,7.0,-0.0059284405,444.2405641327265,3.1789687,2.0,3.0406702e-07,8.834292e-06,-5.190972
0,POINT (572986.2409894146 709576.2741402086),0.0,0.0,,,1.911995e-07,0.0,2.9591054e-12,8.777819e-39,16.53743
0,POINT (570181.2675400117 706651.9401184906),0.0,0.0,,,2.4235302e-07,0.0,8.187845e-14,4.3635613e-20,12.536261
0,POINT (547831.0003740237 719363.8410700405),0.0,0.0,,,3.453792e-07,0.0,1.0079034e-11,1.1160896e-19,15.734934
0,POINT (555917.6791483664 714678.9386066758),0.0,0.0,,,3.7391274e-06,0.0,1.4716547e-10,2.183106e-17,14.136174
0,POINT (522586.2393293965 720348.5657916395),5.0,2.0,0.09408014,299.27474044036524,0.65266615,6.0,3.3625193e-07,7.8740084e-07,-1.9380344
0,POINT (559737.2174624472 710829.5601495163),3.0,7.0,-0.021708485,444.2405641327265,2.7014797,2.0,2.3708153e-06,9.33012e-06,-2.6717272
0,POINT (557111.2848715167 712291.7271603754),2.0,7.0,-0.017194225,444.2405641327265,2.5650377,4.0,5.3160363e-07,2.7321755e-06,-4.328619
0,POINT (521183.75260469504 721930.0933748134),10.0,2.0,0.17109424,,2.1731658,6.0,3.2306778e-07,3.2304827e-06,-4.4270377
0,POINT (561885.7077641176 714261.1766035733),1.0,7.0,0.044143554,444.2405641327265,2.0970933e-07,3.0,1.1210971e-12,1.876919e-20,14.023084
0,POINT (535894.9431425215 720139.6847900882),0.0,0.0,,,3.453807e-07,0.0,1.9489998e-12,1.1160896e-19,14.536565
0,POINT (559647.6970332109 709427.0734248149),0.0,0.0,,,1.911995e-07,0.0,1.5727869e-12,3.383886e-38,15.906398
0,POINT (531150.3603929994 713425.6525973681),3.0,7.0,0.10300854,530.6180250214139,2.122323e-07,2.0,2.1048765e-11,1.567328e-20,16.511162
0,POINT (573732.2445663835 714649.0984635971),0.0,0.0,,,4.403659e-07,0.0,6.4029397e-13,2.0289966e-19,13.320597
0,POINT (545622.8297861959 717603.272628394),0.0,0.0,,,1.911995e-07,0.0,1.6138008e-13,1.7730379e-38,13.628633
0,POINT (553023.1852697273 709009.3114217123),0.0,0.0,,,3.0092483e-06,0.0,2.550003e-13,9.150829e-17,9.819998
0,POINT (542042.0126167452 717961.354345339),0.0,0.0,,,1.911995e-07,0.0,3.3275577e-13,3.115804e-39,14.339364
0,POINT (517334.37414753553 711187.6418664615),7.0,2.0,0.19523934,476.23197766739804,1.3999991,8.0,1.14929776e-07,3.4958632e-06,-4.4711633
0,POINT (550307.7322495604 706711.6204046481),0.0,0.0,,,2.0338487e-07,0.0,9.528048e-14,7.11727e-21,11.90093
0,POINT (543623.5401999193 715424.9421836447),0.0,0.0,,,3.474585e-06,0.0,2.073554e-09,9.496177e-18,14.137109
0,POINT (563705.9564919217 706622.0999754118),0.0,0.0,,,2.8148264e-05,0.0,7.851387e-12,2.556743e-16,7.565518
0,POINT (523033.84147557785 721034.8890824508),0.0,0.0,,,1.9244533e-07,0.0,4.064728e-13,7.26762e-33,14.53997
0,POINT (534910.2184209225 711814.2848711153),2.0,7.0,-0.008836551,433.4480705116316,1.3438823,5.0,1.8808956e-07,7.691962e-06,-3.97535
0,POINT (549979.4906756942 707487.4641246957),0.0,0.0,,,1.911995e-07,0.0,3.945013e-13,4.120862e-38,14.520936
0,POINT (541952.4921875088 720288.885505482),0.0,0.0,,,1.9244273e-07,0.0,7.695534e-13,7.2524144e-33,15.170952
0,POINT (524406.4880572006 721333.2905132384),0.0,0.0,,,1.9244636e-07,0.0,1.1118652e-12,7.27376e-33,15.546553
0,POINT (571225.6725477681 710262.59743102),0.0,0.0,,,1.911995e-07,0.0,3.467795e-13,5.388193e-38,14.394156
0,POINT (559379.1357455022 707338.263409302),0.0,0.0,,,1.911995e-07,0.0,1.5545767e-12,1.7943288e-38,15.893354
0,POINT (568331.1786691288 709307.7128524998),0.0,0.0,,,7.911395e-07,0.0,1.6328853e-12,1.4093885e-18,13.349962
0,POINT (573075.761418651 716976.6296237401),6.0,2.0,0.06084135,566.2173215223089,5.0806746,9.0,1.0827766e-06,3.390081e-06,-4.8463836
1,POINT (567048.0525167424 718886.3987807804),1.0,7.0,-0.0030506528,389.9206706472762,0.5321615,2.0,2.794085e-07,8.1318314e-07,1.0763954
0,POINT (548577.0039509926 711605.4038695641),4.0,7.0,-0.019685235,440.292330995459,5.789819,2.0,1.1734119e-06,6.332258e-06,-5.0993695
0,POINT (556066.8798637603 715693.5034713536),0.0,0.0,,,2.218462e-07,0.0,4.898465e-12,3.366703e-20,14.4951725
0,POINT (558096.0095931157 719542.8819285131),0.0,0.0,,,7.0454524e-07,0.0,5.054912e-13,6.195744e-19,11.987666
0,POINT (552873.9845543334 709188.3522801849),0.0,0.0,,,2.346978e-06,0.0,2.1854415e-13,8.4488274e-17,11.792249
0,POINT (554694.2332821375 718229.9156330478),0.0,0.0,,,2.7954883e-07,0.0,3.1834218e-12,1.1944169e-19,15.821397
0,POINT (519453.0243061272 720318.7256485607),0.0,0.0,,,1.2816969,0.0,3.6707752e-07,8.212258e-06,7.377338
0,POINT (557081.4447284379 717334.7113406851),0.0,0.0,,,9.927414e-06,0.0,3.2513694e-12,2.0741424e-16,10.340536
0,POINT (538759.596878082 717633.1127714727),5.0,7.0,0.05080243,433.4480705116316,2.1619537,1.0,2.12616e-07,4.3208943e-06,-4.8619227
0,POINT (548994.7659540952 721661.5320871047),0.0,0.0,,,1.924475e-07,0.0,1.4214569e-11,7.280691e-33,18.094812
0,POINT (565496.365076647 707010.0218354356),0.0,0.0,,,7.247951e-07,0.0,6.3372125e-14,6.568632e-19,10.017606
0,POINT (560483.2210394162 717483.9120560789),0.0,0.0,,,3.1264054e-07,0.0,1.390584e-13,5.884917e-20,12.056001
0,POINT (567316.6138044511 711396.5228680128),7.0,2.0,0.20210513,566.2173215223089,0.56512654,9.0,7.305434e-06,7.289943e-07,6.017621
0,POINT (551202.9365419231 714111.9758881795),3.0,7.0,0.04850235,440.292330995459,3.1833196,7.0,4.3991838e-07,2.5884383e-06,-4.8621554
1,POINT (524078.24648333434 712321.5673034542),0.0,7.0,0.04117696,530.6180250214139,0.6555215,1.0,1.6480865e-06,9.726807e-07,3.2896733
0,POINT (525540.4134941933 711933.6454434303),4.0,7.0,0.010652716,530.6180250214139,2.493703,4.0,2.0471496e-07,1.0111384e-05,-4.938592
0,POINT (562989.7930580316 714828.1393220696),-1.0,7.0,0.0648655,444.2405641327265,0.4126161,3.0,6.4348224e-06,8.361829e-07,9.018706
0,POINT (532970.6091208034 721422.8109424746),0.0,0.0,,,1.9244668e-07,0.0,5.6594295e-12,7.275798e-33,17.173866
0,POINT (533089.9696931185 717752.4733437877),0.0,0.0,,,1.4546093e-07,0.0,1.2506305e-13,7.367977e-21,13.759211
0,POINT (547204.3573693698 715454.7823267236),0.0,0.0,,,1.911995e-07,0.0,4.0358683e-13,1.1930847e-38,14.544436
0,POINT (569047.3421030189 717812.1536299452),0.0,0.0,,,2.69925e-06,0.0,2.695444e-13,1.6352093e-17,8.823531
0,POINT (517931.1770091107 715633.823185196),4.0,7.0,0.1260327,476.23197766739804,0.17569329,3.0,4.4795613e-08,1.925873e-07,6.6650796
0,POINT (555261.1960006339 711366.682724934),2.0,7.0,0.011182468,443.28579512293436,0.8016647,6.0,1.04052475e-07,7.081505e-07,-3.4819734
0,POINT (520407.90888464736 717394.3916268427),7.0,7.0,0.0130492505,476.23197766739804,1.2614294,2.0,4.707251e-07,1.5382221e-06,-2.731106
0,POINT (522317.67804168776 707935.066270877),11.0,7.0,0.06591056,530.6180250214139,9.099781,8.0,1.045129e-06,0.0001285731,-6.144837
0,POINT (524615.369058752 706830.9809769631),0.0,0.0,,,2.6737234e-06,0.0,6.0079455e-11,1.253076e-17,14.203755
1,POINT (569196.5428184128 718796.8783515441),1.0,4.0,0.064988896,389.9206706472762,1.1505992,0.0,1.2578997e-07,8.889477e-07,-3.9381711
0,POINT (561080.0239009912 713903.0948866282),1.0,7.0,0.025138518,444.2405641327265,0.22368199,6.0,1.8504768e-07,2.1578376e-07,6.272036
0,POINT (542549.295049084 719125.1199254105),0.0,0.0,,,3.4537874e-07,0.0,9.46953e-13,1.1160896e-19,13.727928
0,POINT (516886.7720013542 714410.377318967),4.0,7.0,0.1317802,476.23197766739804,0.5497453,2.0,7.103113e-05,9.376304e-07,8.234502
0,POINT (561080.0239009912 717961.354345339),0.0,0.0,,,5.998625e-05,0.0,2.8041207e-09,9.985138e-15,13.86707
0,POINT (530822.118819133 718140.3952038116),0.0,0.0,,,1.911995e-07,0.0,2.8641675e-13,4.0424428e-38,14.202974
0,POINT (537446.6305826168 719841.2833593006),0.0,0.0,,,1.9244118e-07,0.0,2.174559e-12,7.243068e-33,16.058228
0,POINT (546995.4763678185 712291.7271603754),3.0,7.0,0.026090661,440.292330995459,1.8958094e-07,5.0,3.6717778e-13,1.392422e-20,13.912804
0,POINT (524018.5661971768 715126.5407528572),9.0,4.0,0.13743179,530.6180250214139,1.447129,2.0,3.6884325e-07,2.185264e-06,-3.5678217
0,POINT (566451.2496551672 708233.4677016647),0.0,0.0,,,1.0494202e-05,0.0,2.8291845e-08,1.4992557e-16,8.222537
0,POINT (573762.0847094624 715186.2210390148),8.0,7.0,0.08590734,,2.3979168,4.0,2.3123863e-07,4.4126655e-06,-4.973112
0,POINT (544697.7853507544 708322.9881309009),0.0,0.0,,,2.4884952e-07,0.0,1.4306697e-13,2.9164437e-20,12.280749
0,POINT (567943.2568091049 720915.5285101358),0.0,0.0,,,4.2976438e-07,0.0,1.2216385e-12,1.3797948e-20,13.059442
0,POINT (534999.7388501589 721780.8926594197),0.0,0.0,,,1.9244791e-07,0.0,6.8716565e-12,7.282983e-33,17.367945
0,POINT (527390.5023650762 713455.4927404469),6.0,7.0,0.035776503,530.6180250214139,2.656384,2.0,3.0928467e-07,2.4559008e-06,-4.882649
0,POINT (517901.3368660319 721900.2532317347),0.0,0.0,,,2.1404757e-07,0.0,1.3846167e-13,1.2728173e-20,13.072789
0,POINT (542101.6929029027 719453.3614992768),0.0,0.0,,,1.9243984e-07,0.0,8.4772094e-14,7.235065e-33,12.96892
0,POINT (547323.7179416849 713783.7343143132),5.0,7.0,0.046051662,440.292330995459,0.08754672,4.0,4.3337277e-06,8.4455095e-08,12.576114
0,POINT (546846.2756524248 721601.8518009472),0.0,0.0,,,1.924473e-07,0.0,1.335014e-11,7.279292e-33,18.026592
0,POINT (537983.7531580344 721751.052516341),0.0,0.0,,,1.9244781e-07,0.0,8.407652e-12,7.282398e-33,17.569683
0,POINT (547681.7996586299 715424.9421836447),0.0,0.0,,,2.139938e-07,0.0,5.4541435e-13,8.038638e-21,14.636852
0,POINT (564929.4023581507 711187.6418664615),9.0,7.0,0.115230575,444.2405641327265,5.1614413,8.0,9.97018e-07,7.099627e-06,-5.065178
0,POINT (518826.38130147336 706920.5014061994),0.0,0.0,,,3.461856e-07,0.0,1.6311266e-13,1.1443083e-19,11.321666
