label,DEM,LULC,NDVI,RAIN,SLOPE,SOIL,SPI,TOTAL_CURVATURE,TWI
0,4.0,7.0,-0.006182037,440.292330995459,1.2024983,3.0,7.144783e-06,9.545888e-07,-0.74716914
0,5.0,7.0,-0.004305801,427.2838397386712,2.8863602,7.0,5.789601e-07,4.110801e-06,-4.407162
0,7.0,7.0,0.027163813,268.19474382028346,1.9560477,3.0,5.300772e-07,1.0396985e-05,-3.8849638
0,3.0,7.0,0.09680059,444.2405641327265,1.0776035,4.0,1.9262586e-07,1.8951539e-06,-3.5491416
0,3.0,7.0,-0.012763227,440.292330995459,2.1840563,3.0,5.566936e-07,4.790048e-06,-4.218255
0,9.0,5.0,0.16263437,530.6180250214139,0.7812991,5.0,6.4099e-07,7.99539e-07,-2.0666335
1,0.0,8.0,0.050456475,678.9203953158161,1.7323846e-07,10.0,9.8158955e-14,3.2959308e-21,13.336576
1,1.0,1.0,0.0940362,476.2319776673981,0.25087684,0.0,5.96213e-07,3.1573464e-07,8.920757
0,10.0,7.0,0.016350547,566.2173215223089,1.1611345,4.0,9.5320715e-08,1.4244198e-06,-4.2824745
0,4.0,7.0,0.018028088,444.2405641327265,2.61441,3.0,3.9939417e-07,5.1949346e-06,-4.7478914
0,1.0,2.0,0.016782006,433.4480705116316,0.21033031,3.0,3.4534793e-08,2.028996e-07,7.2754846
0,2.0,4.0,0.09074007,476.2319776673981,5.514612e-07,10.0,5.717289e-14,4.6164774e-19,10.433797
0,7.0,7.0,0.023044586,530.6180250214139,2.5045483,3.0,1.0991703e-05,7.728635e-06,-2.1528137
1,0.0,7.0,-0.013705965,440.292330995459,2.234674,8.0,1.994388e-06,7.8478515e-06,-3.0148091
0,1.0,4.0,0.080981016,476.2319776673981,2.4081908e-06,8.0,5.218714e-13,8.467984e-18,10.09073
1,-1.0,7.0,-0.01793208,433.4480705116316,1.7437944e-07,7.0,5.44561e-13,9.276662999999999e-21,14.773537
0,6.0,7.0,0.07397321,508.95393016449225,1.298669,2.0,1.6915092e-05,7.8099686e-07,-1.6122009
0,1.0,5.0,0.006679078,530.6180250214139,2.8287654,2.0,0.016573777,1.3265486e-05,3.0311043
0,5.0,7.0,0.061345126,440.292330995459,1.1047137,2.0,4.624179e-07,3.4917578e-06,3.835609
0,4.0,7.0,-0.0043699527,444.2405641327265,2.1197515,7.0,4.236395e-07,1.0783839e-06,-4.139473
0,4.0,7.0,0.10465272,530.6180250214139,1.2996113,2.0,2.4612334e-06,2.9628338e-06,-1.9769726
0,1.0,7.0,-0.010028029,440.292330995459,0.9613948,3.0,1.7341056e-06,1.92662e-06,-0.95256406
0,11.0,7.0,0.009931831,476.2319776673981,2.2248144,2.0,1.8264114e-07,3.7638815e-06,-4.9052753
1,-1.0,7.0,0.101338334,350.62545152506226,4.788745e-07,11.0,9.223688e-14,8.695415e-20,10.996182
0,7.0,2.0,0.16751415,476.2319776673981,2.1279848,9.0,1.7469212e-07,6.2315635e-06,-4.925658
0,2.0,8.0,0.009424243,433.4480705116316,1.1268784,23.0,4.9568774e-07,3.2765429e-06,-2.9466987
0,2.0,6.0,0.11348786,389.9206706472762,0.7150916,3.0,5.817767e-07,2.8254415e-06,-1.6124653
0,7.0,7.0,0.054674506,566.2173215223089,1.6331121,6.0,2.3701071e-07,2.5162115e-06,-4.305629
0,4.0,2.0,0.15280189,525.3764910162333,1.4487203,9.0,4.873316e-07,2.4966089e-06,-3.07891
0,8.0,7.0,0.0049321353,440.292330995459,1.0258489,4.0,2.3925293e-07,3.760734e-07,-3.3657289
1,-1.0,7.0,0.030848635,530.6180250214139,0.31456077,6.0,1.2088167e-07,3.0340783e-07,2.700268
0,4.0,2.0,0.18024626,476.2319776673981,0.81608725,9.0,1.1730391e-07,8.288631e-07,-3.4039226
0,7.0,7.0,0.04115605,493.6881122340391,1.336406,3.0,1.6726352e-07,2.3841878e-06,-4.0350375
0,2.0,7.0,0.009423086,494.6988848163634,0.891997,5.0,1.8297555e-07,1.2504183e-06,-3.2025628
0,8.0,7.0,0.04335895,530.6180250214139,2.8588588,4.0,2.3469165e-07,7.1503996e-06,-5.0209
0,2.0,7.0,0.0025527657,444.2405641327265,0.4809383,4.0,4.4755748e-08,4.9177544e-07,3.0891361
0,4.0,7.0,-0.016196283,433.4480705116316,1.608073,8.0,3.2523184e-07,2.1647909e-06,-3.3958704
1,0.0,7.0,0.042752054,442.5704635026947,0.29078332,7.0,4.774241e-08,3.4717576e-07,6.11539
1,0.0,7.0,-0.019178104,440.292330995459,2.1836969e-07,7.0,6.809404e-12,2.6168172e-20,15.644819
0,8.0,3.0,0.12066234,284.71187769850417,1.6068985,3.0,1.9214136e-07,9.429677e-06,-4.4242926
1,0.0,7.0,-0.006295132,433.4480705116316,0.29988912,3.0,5.4894576e-07,3.5372673e-07,5.370272
0,1.0,8.0,0.08956734,566.2173215223089,1.2727627,6.0,1.6138387e-07,2.833303e-06,-3.933364
1,-2.0,7.0,0.046191342,433.4480705116316,1.2604189,5.0,2.062788e-05,3.7504867e-06,0.32862487
0,11.0,7.0,-0.0011814706,530.6180250214139,3.9384518,2.0,3.233185e-07,2.2558448e-05,-5.537538
0,6.0,7.0,-0.01517447,433.4480705116316,2.187668,6.0,1.7959171e-07,3.3243425e-06,-4.8875527
0,5.0,2.0,0.16850501,476.2319776673981,0.4695183,6.0,4.6211145e-08,3.6418762e-06,-3.2990782
0,6.0,7.0,0.05711757,444.2405641327265,1.9954869,4.0,2.970473e-07,5.0197186e-06,-4.452793
0,5.0,7.0,0.0050726603,530.6180250214139,0.6148704,2.0,1.0917038e-05,1.0527345e-06,0.82766557
0,5.0,7.0,-0.0064781145,433.4480705116316,3.610572,2.0,4.137648e-07,1.7709193e-05,-5.2122164
0,4.0,7.0,0.0012279731,566.2173215223089,1.4201286,3.0,1.4281825e-05,2.7596877e-06,0.117946066
1,1.0,4.0,0.0772728,476.2319776673981,0.38244382,8.0,2.3411332e-07,3.9606817e-07,3.24981
0,11.0,7.0,0.010673682,530.6180250214139,1.1460212,2.0,1.4323543e-07,1.7482997e-06,-3.9478347
0,6.0,7.0,0.00931296,530.6180250214139,0.8529761,2.0,5.539609e-07,1.5958651e-06,-1.9618716
0,10.0,6.0,0.07840443,530.6180250214139,2.1143014,0.0,8.131634e-07,2.3192101e-06,-3.80256
0,4.0,7.0,0.00907967,530.6180250214139,2.5982134,2.0,4.675124e-07,2.5915228e-06,-4.2290707
1,-1.0,7.0,0.08684289,530.6180250214139,1.2302289,6.0,3.7017865e-06,3.1320285e-06,1.5757648
0,6.0,7.0,0.10048658,444.2405641327265,1.0648773,3.0,1.8343431e-07,3.0177146e-06,-3.6157055
0,3.0,7.0,-0.018597985,440.292330995459,2.3520224,4.0,2.8121343e-07,1.7477e-06,-4.7301545
0,2.0,7.0,-0.01040494,444.2405641327265,2.3024633,4.0,5.4560616e-07,3.4279667e-06,-3.667652
0,5.0,7.0,0.017226348,476.2319776673981,1.0274279,2.0,1.6689e-06,2.6791586e-06,-1.6650611
0,6.0,2.0,0.25282043,530.6180250214139,1.2488782,12.0,1.5495553e-07,1.6295787e-06,-4.037756
0,2.0,7.0,-0.024827665,433.4480705116316,0.30189112,5.0,3.8952053e-06,2.487729e-07,7.2604704
0,7.0,7.0,0.0020284893,530.6180250214139,1.4948447,3.0,1.227159e-07,5.601331e-06,-4.441464
0,5.0,7.0,0.07636592,530.6180250214139,0.89948225,2.0,1.552073e-07,4.7396516e-06,-3.3554797
0,5.0,2.0,0.16732445,268.19474382028346,1.4794866,5.0,2.429104e-07,4.882692e-06,1.4534323
0,4.0,7.0,-0.011989246,444.2405641327265,3.6724756,7.0,6.3743965e-07,7.848202e-06,-4.736741
1,0.0,7.0,0.021097735,444.2405641327265,2.922845e-07,3.0,9.8899885e-14,1.1369556e-19,12.450756
0,1.0,7.0,0.004230345,444.2405641327265,0.33165663,5.0,4.9525777e-08,4.818836e-07,-0.3344456
0,13.0,2.0,0.16587819,566.2173215223089,2.4601777,10.0,8.6554905e-07,1.5769859e-06,-3.6798556
0,3.0,2.0,0.19206871,530.6180250214139,0.057994004,10.0,8.569575e-08,5.5938745e-08,10.702622
1,0.0,4.0,-0.033022143,433.4480705116316,0.15761311,4.0,1.0868661e-06,3.0403092e-07,10.542265
0,1.0,2.0,-0.023295661,440.292330995459,1.0841892,1.0,5.0881877e-06,1.7628221e-06,-0.49435776
0,2.0,7.0,0.098025106,440.292330995459,2.141469,3.0,2.9871687e-06,5.948167e-06,-3.241639
0,9.0,7.0,0.011652721,476.2319776673981,0.6911649,2.0,6.177338e-08,8.913243e-07,-1.9803687
0,2.0,7.0,-0.02096027,440.292330995459,0.8185627,4.0,4.669361e-05,1.1645972e-06,0.63598
0,0.0,7.0,0.006591509,444.2405641327265,0.9629254,2.0,2.4800377e-06,6.957796e-07,-0.9149726
0,8.0,7.0,0.08245745,530.6180250214139,1.3312727,3.0,1.0928784e-07,3.5772568e-06,-4.3731604
0,4.0,7.0,0.023881618,350.6254515250622,2.160091,9.0,1.7732782e-07,3.4679358e-06,-4.9025407
0,3.0,2.0,0.20704602,530.6180250214139,0.05497762,8.0,4.2875962e-07,5.302919e-08,13.505316
0,8.0,7.0,0.12390058,530.6180250214139,1.161193,8.0,9.5325525e-08,5.6471595e-06,-4.2528954
1,0.0,7.0,0.051793136,444.2405641327265,0.08556495,2.0,3.231156e-07,8.254939e-08,10.098796
0,2.0,7.0,-0.02965864,303.01294735578887,0.09253382,2.0,3.0385465e-08,8.9277435e-08,10.366244
0,1.0,7.0,0.077099204,530.6180250214139,9.013886,3.0,6.9590114e-06,9.391767e-05,-4.181286
0,7.0,7.0,-0.0055471,530.6180250214139,1.680344,2.0,1.3794406e-07,8.046726e-06,-4.682945
0,7.0,7.0,0.035602096,440.292330995459,3.0901506,6.0,8.918223e-07,2.5333516e-06,-4.155373
0,11.0,7.0,0.13119748,530.6180250214139,4.657605,10.0,5.487047e-07,6.5489694e-06,-5.4193435
0,2.0,2.0,0.12856628,530.6180250214139,0.12022269,8.0,2.0258726e-06,4.4221846e-07,12.500684
0,7.0,7.0,0.14480193,566.2173215223089,2.1009398,4.0,4.4449646e-07,2.5825377e-06,-3.9843452
0,7.0,7.0,0.040849242,444.2405641327265,1.722267,3.0,2.1620743e-07,3.7013558e-06,-4.1733522
0,6.0,7.0,-0.02980896,433.4480705116316,1.2237204,6.0,1.142486e-07,6.4565647e-06,-4.2888074
0,1.0,1.0,0.029016906,476.2319776673981,5.888197,10.0,2.802682e-06,5.6248773e-05,-4.3708134
0,3.0,2.0,0.21339856,530.6180250214139,1.3227202,11.0,1.5469352e-07,1.065231e-06,-4.14891
0,4.0,7.0,0.035928752,530.6180250214139,0.40200567,2.0,4.9679425e-06,4.2265827e-07,1.855057
0,5.0,7.0,0.04362398,566.2173215223089,2.3424137,3.0,7.221019e-07,1.895223e-06,-4.035672
0,4.0,2.0,0.14376709,530.6180250214139,0.4502117,4.0,1.2871101e-07,5.812842e-07,4.838714
1,0.0,6.0,0.078300744,566.2173215223089,0.118904054,7.0,5.856723e-08,1.14655606e-07,10.080733
0,16.0,7.0,-0.012783696,530.6180250214139,4.9569645,3.0,5.886452e-07,1.2200906e-05,-5.433074
0,4.0,7.0,0.07180032,444.2405641327265,1.5584613,3.0,6.6187135e-07,2.2130275e-06,-2.9665318
1,-1.0,2.0,0.11614063,476.2319776673981,0.17759944,6.0,7.391866e-06,1.7132211e-07,9.458947
0,5.0,7.0,0.043314062,440.292330995459,2.5981278,3.0,5.731879e-07,7.77632e-06,-4.3390474
0,2.0,5.0,0.12620902,444.2405641327265,0.9256396,5.0,6.078806e-06,1.5832982e-06,-2.0541537
0,3.0,7.0,0.04983263,530.6180250214139,1.3541597,7.0,7.130133e-07,3.5333014e-06,-2.4475534
0,3.0,7.0,0.004254341,389.9206706472762,0.8245412,4.0,8.7795075e-07,1.8485947e-06,-1.5543847
0,7.0,7.0,0.017674822,389.9206706472762,2.0338385,2.0,1.6696339e-07,8.313138e-06,-4.8578477
0,4.0,2.0,0.14570285,476.2319776673981,0.44137228,5.0,2.8487113e-07,1.1443884e-06,2.629435
0,3.0,7.0,-0.014779928,440.292330995459,3.0144298,2.0,4.0823184e-07,5.063986e-06,-5.0091767
0,9.0,7.0,0.0030716476,566.2173215223089,1.845806,3.0,1.7662383e-07,3.6622687e-06,-4.672148
1,0.0,7.0,0.07340977,444.2405641327265,1.592213e-07,3.0,1.1327399e-10,5.174789e-21,15.839858
0,7.0,7.0,0.020445783,476.2319776673981,1.2330773,2.0,1.3860655e-06,1.0622548e-06,-2.5604804
0,7.0,7.0,0.0020040253,476.2319776673981,0.38169968,2.0,5.129446e-07,8.1047557e-07,9.826921
0,6.0,7.0,0.0338342,268.19474382028346,1.9292204,3.0,0.00015371376,2.954861e-06,-2.62907
0,6.0,7.0,0.10944392,436.0154699136265,1.5873519,3.0,1.3031008e-07,3.967113e-06,-4.623607
0,3.0,7.0,-0.0007908863,440.292330995459,1.8665715,27.0,2.0982435e-07,2.3245966e-06,-4.4664574
0,3.0,7.0,0.008387988,444.2405641327265,1.7569045,6.0,1.4422912e-07,1.3845453e-06,-4.7160487
0,3.0,7.0,0.016692018,530.6180250214139,1.4745202,4.0,8.7114256e-07,4.3258783e-06,-1.5679291
0,5.0,7.0,0.04374432,530.6180250214139,1.3724535,4.0,1.7526916e-07,6.043882e-06,-4.1226625
0,7.0,7.0,0.08480111,530.6180250214139,3.670452,7.0,4.2702916e-07,4.707484e-06,-5.2580857
0,7.0,7.0,0.1232932,476.2319776673981,2.3652418,10.0,2.0797553e-07,2.2540491e-06,-4.962065
0,2.0,2.0,0.21160641,530.6180250214139,2.844531e-07,7.0,1.4362905e-13,2.0435444e-20,12.311403
0,5.0,7.0,-0.03315797,433.4480705116316,0.96782446,7.0,6.9191293e-07,1.6230728e-06,-2.0717354
0,9.0,7.0,0.11122848,476.2319776673981,4.6624117,10.0,1.3569393e-06,1.4284662e-06,-4.548282
0,1.0,5.0,0.024011696,440.292330995459,1.7567233,17.0,5.862252e-07,3.5838457e-06,-1.8494717
0,3.0,7.0,-0.0042473217,440.292330995459,1.2554538,8.0,5.9573483e-07,8.300573e-07,-2.8505037
0,7.0,7.0,0.0021324875,444.2405641327265,2.0501628,5.0,1.6830352e-07,5.573016e-06,-2.1417515
0,7.0,7.0,0.071126446,440.292330995459,1.9623406,4.0,1.6468603e-07,9.934063e-07,-4.823272
0,2.0,7.0,0.027911277,566.2173215223089,1.1557002,6.0,2.636228e-06,4.0372543e-06,-1.330452
0,5.0,7.0,0.020809077,444.2405641327265,0.4887474,2.0,7.5963904e-08,6.623243e-06,1.624809
0,3.0,7.0,-0.02823601,433.4480705116316,1.741829,11.0,1.6515525e-05,9.941753e-07,-1.8610178
0,4.0,2.0,0.1525405,530.6180250214139,1.1405984,7.0,1.785028e-07,1.0204803e-06,-3.8934445
0,6.0,7.0,-0.025575139,440.292330995459,7.2505517,5.0,8.638192e-07,3.7115817e-05,-5.833977
0,6.0,7.0,0.06328152,433.4480705116316,2.047394,5.0,2.1800119e-07,6.039229e-06,-4.7259264
0,8.0,7.0,0.0025723604,433.4480705116316,1.8876141,2.0,2.433496e-07,3.86856e-06,-4.4462066
0,7.0,7.0,0.006579962,476.2319776673981,0.6103756,2.0,7.879029e-07,1.1530263e-06,2.1723073
0,2.0,7.0,0.026837414,444.2405641327265,1.3079597,6.0,1.0932463e-06,8.135661e-07,-2.738939
0,3.0,7.0,0.06569672,476.2319776673981,0.21958083,2.0,7.062212e-05,2.2202617e-07,10.0241165
0,6.0,8.0,0.07860612,616.0032169194037,2.1925156,4.0,2.6662173e-07,5.4823554e-06,-4.4904656
0,6.0,7.0,0.017569235,476.2319776673981,1.4542103,2.0,4.5286166e-07,2.278166e-06,-3.2110043
1,0.0,7.0,0.0065594516,433.4480705116316,0.6222498,5.0,2.6148637e-05,4.75526e-06,2.6253943
0,3.0,7.0,-0.0015450147,440.292330995459,1.5295855,4.0,6.4785746e-07,3.1439197e-06,-3.127844
0,6.0,7.0,0.036554273,566.2173215223089,0.97971225,2.0,2.0865518e-07,9.808056e-07,-3.1759355
0,13.0,2.0,0.20679608,530.6180250214139,0.6484407,4.0,8.24682e-08,1.0040526e-06,-3.336924
0,1.0,4.0,0.123608835,433.4480705116316,1.416672,5.0,4.9214805e-07,3.0651952e-06,0.97478354
0,4.0,7.0,0.020264348,444.2405641327265,1.153027,4.0,1.00757795e-07,1.5585703e-05,-4.170977
0,12.0,7.0,0.03452177,530.6180250214139,1.5916442,2.0,1.3066246e-07,4.5590873e-06,-4.424729
0,4.0,2.0,0.20385382,530.6180250214139,1.2013049,10.0,9.8618415e-08,3.1197842e-06,-4.314354
0,3.0,2.0,0.2017295,530.6180250214139,1.5958476,0.0,6.5629956e-07,2.2108486e-06,-3.3520586
0,3.0,2.0,0.17405176,476.2319776673981,0.5944028,11.0,3.1026119e-07,1.0763413e-06,-1.4560789
0,5.0,2.0,0.14461464,476.2319776673981,1.2311919,10.0,2.2302497e-07,9.727376e-07,-3.8237207
0,8.0,7.0,-0.03070045,433.4480705116316,3.269511,3.0,5.310364e-07,1.4050366e-06,-4.742121
0,12.0,7.0,0.007865248,476.2319776673981,0.79325294,2.0,6.5120304e-08,1.2273922e-06,-3.8868794
0,4.0,7.0,0.13689746,458.7102709283728,4.1682253,2.0,1.042353e-05,6.0405937e-06,-2.9330049
0,2.0,7.0,-0.005327379,440.292330995459,0.22558558,4.0,1.0555807e-06,4.352562e-07,11.6898985
0,3.0,2.0,0.20231797,530.6180250214139,1.4259958,13.0,3.8947653e-07,3.169863e-06,2.5305614
0,7.0,7.0,0.010931167,530.6180250214139,1.8351539,2.0,2.293071e-07,3.0719737e-06,-4.5549664
0,10.0,7.0,0.011005488,476.2319776673981,1.0928819,2.0,8.971767e-08,1.7079477e-06,-4.2163205
0,2.0,7.0,0.056646142,476.2319776673981,0.90957797,2.0,1.0221572e-06,3.5790179e-06,4.0961714
0,3.0,7.0,0.01790786,476.2319776673981,1.9051632e-07,2.0,7.2339893e-13,4.956963e-22,15.074916
0,6.0,7.0,0.042482805,530.6180250214139,1.5997027,2.0,1.522113e-07,2.9455225e-06,-4.5085382
0,1.0,7.0,0.017915271,566.2173215223089,0.47536513,5.0,2.25047e-07,8.362284e-07,4.305009
0,5.0,7.0,0.016228085,476.2319776673981,1.3277141,6.0,6.2270516e-07,1.0874378e-06,-2.7776258
0,3.0,6.0,0.06851592,530.6180250214139,1.6438588,8.0,3.3214894e-07,2.3107093e-06,-3.9176104
0,6.0,7.0,-0.03327346,433.4480705116316,2.9723885,2.0,2.440116e-07,1.2799463e-05,-5.1999903
0,3.0,7.0,0.0277544,440.292330995459,2.7280076,2.0,1.2548344e-06,7.4340064e-06,-2.8091066
0,9.0,7.0,0.01871696,530.6180250214139,1.5516045,2.0,1.5942997e-07,4.0617247e-06,-4.129602
0,4.0,7.0,0.015406484,268.19474382028346,0.4609394,3.0,6.2667453e-07,1.370061e-06,-0.36032718
0,5.0,7.0,-0.024759479,433.4480705116316,1.061301,29.0,8.7125116e-08,1.1286776e-06,-4.1837425
0,11.0,2.0,0.17126611,530.6180250214139,1.7755624,4.0,4.5606776e-06,3.5097275e-06,-2.3372166
0,2.0,7.0,0.041930843,476.2319776673981,2.063642,5.0,9.478834e-07,2.6576329e-06,-3.183791
0,10.0,7.0,-0.0021878758,476.2319776673981,1.1013002,3.0,2.451242e-07,4.144818e-06,-3.576206
0,5.0,7.0,0.044860646,444.2405641327265,1.3607359,3.0,2.2230662e-07,4.373816e-06,-3.8384714
0,4.0,2.0,0.19569504,530.6180250214139,0.9905555,5.0,2.497368e-07,3.5739017e-06,-3.3163452
0,5.0,7.0,0.018951867,530.6180250214139,1.5853068,2.0,2.7791017e-07,1.1203326e-05,-4.288311
0,1.0,7.0,-0.0068055363,444.2405641327265,0.5196857,2.0,4.596778e-06,1.1556521e-06,8.658428
0,4.0,8.0,0.14032924,530.6180250214139,5.10554,5.0,6.12287e-07,1.1738358e-05,-5.4950604
0,7.0,7.0,-0.025219819,433.4480705116316,3.0308363,7.0,2.6769956e-07,6.455709e-06,-5.186554
0,4.0,5.0,0.1351999,530.6180250214139,3.0199444,3.0,6.442259e-07,5.2011433e-06,-4.315484
0,7.0,7.0,0.009244966,476.2319776673981,2.535758,3.0,2.1440587e-07,1.2306638e-05,-4.969215
0,11.0,7.0,-0.022194926,303.01294735578887,2.093428,2.0,1.7185526e-07,1.0270584e-05,-4.8643403
0,6.0,7.0,0.020704161,476.2319776673981,1.6601752,2.0,1.3628835e-07,6.126902e-06,-4.6125517
0,1.0,7.0,-0.01995983,444.2405641327265,0.8776363,4.0,9.833065e-06,1.449305e-06,1.2902466
0,3.0,7.0,0.028387409,476.2319776673981,2.1818995,4.0,1.1244709e-05,6.507635e-06,-3.864561
0,5.0,2.0,0.17444615,476.2319776673981,1.9868228,10.0,2.918144e-07,7.330991e-06,-4.4695897
0,4.0,7.0,0.05887885,566.2173215223089,0.07023974,3.0,4.2206043e-08,1.0035704e-07,12.754361
0,3.0,5.0,0.11435451,530.6180250214139,0.16853498,3.0,2.6840855e-06,3.2521066e-07,12.7525215
1,0.0,8.0,0.06568979,530.6180250214139,1.5014363e-07,5.0,5.7797414e-13,6.592507e-21,14.901869
0,13.0,8.0,0.031871922,433.4480705116316,1.4663688,7.0,1.2037825e-07,7.2717985e-06,-4.5412254
0,2.0,7.0,0.04076866,444.2405641327265,0.7771583,3.0,3.133553e-06,2.7267258e-06,0.00826061
0,8.0,7.0,0.061065543,440.292330995459,1.6491987,3.0,2.4205684e-07,4.5082274e-06,-4.171305
0,0.0,7.0,0.009680251,440.292330995459,0.78168285,9.0,7.88423e-06,1.951781e-06,4.0724044
0,11.0,7.0,0.043623377,433.4480705116316,4.2648735,4.0,3.8176242e-07,8.8277025e-05,-5.569044
0,4.0,7.0,0.049492676,478.9551370083226,0.6649788,3.0,5.4589933e-08,1.4039985e-06,-3.7481434
1,0.0,7.0,-0.010540076,440.292330995459,1.628987e-07,9.0,1.4908535e-13,4.4604426e-21,13.633845
0,10.0,7.0,0.023835648,440.292330995459,1.5658484,6.0,1.285448e-07,8.021375e-06,-4.2297044
0,7.0,7.0,0.05757834,444.2405641327265,1.0604317,3.0,4.3713996e-07,2.2316692e-06,-1.0113292
0,3.0,7.0,0.04562594,530.6180250214139,9.087207e-07,2.0,1.7011077e-13,7.8097156e-19,10.465386
0,7.0,2.0,0.2180615,530.6180250214139,0.9641087,0.0,3.7239667e-07,1.4496164e-06,-3.3918197
1,0.0,6.0,0.085004404,566.2173215223089,0.16354507,7.0,1.2663087e-07,1.8644457e-07,9.570267
0,10.0,7.0,0.0049696066,476.2319776673981,1.7449224,2.0,1.9104287e-07,3.511282e-06,-4.474475
0,3.0,7.0,0.081173114,530.6180250214139,0.62636447,2.0,7.566925e-07,1.2499451e-06,1.5231533
0,9.0,2.0,0.24525693,476.2319776673981,3.1991649,14.0,2.966885e-07,3.2905664e-06,-5.216197
0,4.0,7.0,0.022718692,566.2173215223089,1.7877012e-07,4.0,7.9485396e-14,2.661658e-21,12.903535
0,9.0,5.0,0.15226284,530.6180250214139,2.6238394,4.0,2.743989e-06,5.2266673e-06,-3.8044782
0,3.0,7.0,0.04027223,447.9086049615592,0.21972474,3.0,1.0822682e-07,2.1199135e-07,5.733658
0,5.0,8.0,0.07899083,433.4480705116316,1.9780024,6.0,5.1251195e-06,6.0150405e-06,-1.7165678
0,14.0,7.0,0.11175387,530.6180250214139,1.8927878,4.0,3.0487448e-07,1.0937037e-05,-4.5096493
0,15.0,7.0,0.15325952,530.6180250214139,3.9962356,9.0,4.8478114e-07,3.7873576e-06,-5.2235
0,3.0,2.0,0.15111354,476.2319776673981,0.70360196,7.0,4.483327e-07,6.584624e-07,-0.7155425
0,9.0,7.0,0.032290142,566.2173215223089,3.4462888,4.0,3.220731e-07,4.12916e-06,-5.32527
0,6.0,7.0,0.091387,444.2405641327265,2.1790893,3.0,3.599074e-07,1.8833287e-06,-4.3758516
0,6.0,7.0,0.028494515,530.6180250214139,1.9314198,2.0,2.4474724e-07,8.066814e-06,-4.406339
0,3.0,7.0,0.056758635,530.6180250214139,1.4614987,4.0,2.8077608e-07,1.0821472e-06,-3.7853289
0,3.0,2.0,0.18893944,530.6180250214139,1.7560437,4.0,3.0611835e-07,1.7543324e-06,-3.9222493
0,6.0,7.0,0.0019164286,433.4480705116316,1.6717209,4.0,1.3723617e-07,1.5564856e-06,-4.672459
0,13.0,7.0,0.06717279,566.2173215223089,1.6371222,4.0,1.3439588e-07,8.670478e-06,-4.1573205
0,2.0,7.0,0.016975291,530.6180250214139,2.197183e-06,6.0,4.3054893e-13,5.205202299999999e-18,9.622057
0,1.0,7.0,0.02384061,530.6180250214139,1.4921169e-07,4.0,3.0088166e-13,6.7299544e-21,14.494117
0,4.0,2.0,0.21115385,433.4480705116316,1.2889118,9.0,1.078692e-07,7.88595e-07,-4.4136324
0,5.0,7.0,0.019050326,444.2405641327265,0.78633755,3.0,1.1341319e-07,1.2153783e-06,-3.364107
0,6.0,7.0,0.0077640023,440.292330995459,2.4028141,2.0,4.3366686e-07,7.5167276e-07,-4.3600473
0,4.0,4.0,0.04746009,530.6180250214139,0.7224165,10.0,8.924613e-08,1.52914e-06,-3.3715007
0,5.0,7.0,0.040813617,530.6180250214139,3.2193556,2.0,1.3961278e-06,6.2293543e-06,-3.9815009
0,9.0,8.0,0.1365649,433.4480705116316,0.9297339,6.0,7.632441e-08,2.1719345e-06,-3.911746
0,1.0,7.0,-0.011943867,433.4480705116316,1.7667588e-07,7.0,1.9883655e-13,1.32688284e-20,13.804099
1,-1.0,7.0,0.052731197,444.2405641327265,2.866357e-07,3.0,5.1437224e-13,7.536283e-20,14.062003
0,14.0,7.0,0.09182835,440.292330995459,2.8420463,10.0,2.9021007e-07,3.8929793e-06,-5.0340347
1,0.0,7.0,0.02121844,530.6180250214139,0.42047906,5.0,8.3655586e-08,4.8723814e-07,2.49164
1,0.0,1.0,0.005979329,530.6180250214139,1.5603014,0.0,0.002055061,1.0254399e-05,11.830786
0,4.0,2.0,0.21112037,485.9623449720546,0.9075944,5.0,2.2739948e-06,7.149026e-07,-3.115475
0,13.0,2.0,0.14682342,566.2173215223089,2.5158784,9.0,5.032412e-07,2.0044438e-06,-4.189134
0,3.0,7.0,-0.010799225,433.4480705116316,2.9839249,5.0,5.2685954e-07,3.977563e-06,-4.507331
0,3.0,7.0,0.112596825,444.2405641327265,0.68090636,2.0,2.4744695e-05,9.974171e-07,1.6146119
0,17.0,2.0,0.2195062,566.2173215223089,2.7260222,11.0,9.950112e-07,5.221281e-06,-3.5557234
0,10.0,7.0,-0.0019153216,440.292330995459,3.1320443,2.0,3.096451e-06,5.009268e-06,-4.3698564
0,3.0,7.0,0.009694096,389.9206706472762,0.9935318,5.0,2.0663492e-07,3.0881376e-06,-1.5024426
0,5.0,7.0,0.10983175,444.2405641327265,0.8548843,3.0,1.7650684e-07,1.0926107e-06,-3.101497
1,-1.0,4.0,0.07987381,444.2405641327265,1.9278016e-07,4.0,1.8400463e-13,1.0952242000000001e-21,13.280377
0,0.0,4.0,0.12819663,476.2319776673981,0.16481051,8.0,1.3632195e-08,1.589851e-07,11.336249
0,6.0,6.0,0.09710352,566.2173215223089,3.6921623,6.0,1.56759e-06,4.90894e-06,-4.3129277
1,-2.0,8.0,0.10144573,440.292330995459,0.073422484,3.0,2.41098e-08,7.082685e-08,10.048323
0,1.0,7.0,0.025910031,444.2405641327265,0.59353757,5.0,1.9124127e-06,7.409743e-07,0.9328816
0,3.0,7.0,0.053725902,433.4480705116316,2.2527623,5.0,6.1615606e-07,7.800337e-06,-4.043127
